epoch	batch	iter	loss	prec1	prec5	lr
106	24	4644	1.0666812658309937	81.25	100.0	0.0010000000000000002
106	25	4645	0.9090078473091125	90.625	100.0	0.0010000000000000002
106	26	4646	1.053016185760498	78.125	96.875	0.0010000000000000002
106	27	4647	0.942634105682373	81.25	93.75	0.0010000000000000002
106	28	4648	1.0821864604949951	78.125	93.75	0.0010000000000000002
106	29	4649	0.948390007019043	87.5	96.875	0.0010000000000000002
106	30	4650	1.1395721435546875	81.25	93.75	0.0010000000000000002
106	31	4651	1.0087648630142212	81.25	96.875	0.0010000000000000002
106	32	4652	1.2012392282485962	71.875	96.875	0.0010000000000000002
106	33	4653	0.9122456312179565	87.5	100.0	0.0010000000000000002
106	34	4654	0.9792040586471558	84.375	96.875	0.0010000000000000002
106	35	4655	1.1048530340194702	87.5	100.0	0.0010000000000000002
106	36	4656	0.981474757194519	81.25	96.875	0.0010000000000000002
106	37	4657	0.9227768182754517	81.25	100.0	0.0010000000000000002
106	38	4658	1.104327917098999	75.0	96.875	0.0010000000000000002
106	39	4659	0.9528281092643738	84.375	100.0	0.0010000000000000002
106	40	4660	1.1982804536819458	78.125	90.625	0.0010000000000000002
106	41	4661	0.8398704528808594	84.375	100.0	0.0010000000000000002
106	42	4662	1.0589959621429443	78.125	96.875	0.0010000000000000002
106	43	4663	1.1644105911254883	71.875	90.625	0.0010000000000000002
106	44	4664	1.113101601600647	100.0	100.0	0.0010000000000000002
107	1	4665	0.8715583682060242	90.625	96.875	0.0010000000000000002
107	2	4666	0.8242761492729187	84.375	100.0	0.0010000000000000002
107	3	4667	1.0665562152862549	75.0	90.625	0.0010000000000000002
107	4	4668	1.0215438604354858	78.125	96.875	0.0010000000000000002
107	5	4669	0.903852105140686	87.5	100.0	0.0010000000000000002
107	6	4670	1.0445382595062256	81.25	96.875	0.0010000000000000002
107	7	4671	1.1509584188461304	81.25	96.875	0.0010000000000000002
107	8	4672	1.063389539718628	71.875	96.875	0.0010000000000000002
107	9	4673	1.0201081037521362	90.625	96.875	0.0010000000000000002
107	10	4674	1.0200046300888062	78.125	96.875	0.0010000000000000002
107	11	4675	1.03887939453125	71.875	100.0	0.0010000000000000002
107	12	4676	1.0252125263214111	78.125	100.0	0.0010000000000000002
107	13	4677	1.0401033163070679	75.0	93.75	0.0010000000000000002
107	14	4678	1.0934438705444336	75.0	100.0	0.0010000000000000002
107	15	4679	1.1615257263183594	78.125	93.75	0.0010000000000000002
107	16	4680	1.1131465435028076	78.125	96.875	0.0010000000000000002
107	17	4681	0.8256080746650696	81.25	100.0	0.0010000000000000002
107	18	4682	1.268013834953308	81.25	90.625	0.0010000000000000002
107	19	4683	1.1216522455215454	78.125	93.75	0.0010000000000000002
107	20	4684	1.4650819301605225	62.5	87.5	0.0010000000000000002
107	21	4685	0.971389889717102	96.875	100.0	0.0010000000000000002
107	22	4686	0.9271105527877808	84.375	96.875	0.0010000000000000002
107	23	4687	1.1970045566558838	75.0	96.875	0.0010000000000000002
107	24	4688	0.9982487559318542	84.375	96.875	0.0010000000000000002
107	25	4689	1.0045604705810547	78.125	100.0	0.0010000000000000002
107	26	4690	0.8670814037322998	90.625	100.0	0.0010000000000000002
107	27	4691	0.9602595567703247	71.875	100.0	0.0010000000000000002
107	28	4692	1.2207568883895874	75.0	93.75	0.0010000000000000002
107	29	4693	1.0114049911499023	87.5	100.0	0.0010000000000000002
107	30	4694	1.0995399951934814	75.0	93.75	0.0010000000000000002
107	31	4695	0.8813334107398987	90.625	96.875	0.0010000000000000002
107	32	4696	1.0946128368377686	78.125	96.875	0.0010000000000000002
107	33	4697	1.0152044296264648	81.25	96.875	0.0010000000000000002
107	34	4698	1.0533041954040527	78.125	96.875	0.0010000000000000002
107	35	4699	1.0796244144439697	84.375	90.625	0.0010000000000000002
107	36	4700	0.9977668523788452	81.25	100.0	0.0010000000000000002
107	37	4701	1.0946933031082153	75.0	87.5	0.0010000000000000002
107	38	4702	0.9792277812957764	81.25	100.0	0.0010000000000000002
107	39	4703	0.9247108101844788	90.625	100.0	0.0010000000000000002
107	40	4704	1.102236270904541	75.0	100.0	0.0010000000000000002
107	41	4705	0.9873332381248474	84.375	96.875	0.0010000000000000002
107	42	4706	1.0814833641052246	71.875	96.875	0.0010000000000000002
107	43	4707	1.1753249168395996	78.125	96.875	0.0010000000000000002
107	44	4708	1.7365248203277588	60.0	80.0	0.0010000000000000002
108	1	4709	1.0080010890960693	78.125	96.875	0.0010000000000000002
108	2	4710	1.110392689704895	84.375	96.875	0.0010000000000000002
108	3	4711	0.9635520577430725	81.25	96.875	0.0010000000000000002
108	4	4712	0.9761855602264404	81.25	96.875	0.0010000000000000002
108	5	4713	1.0453577041625977	84.375	96.875	0.0010000000000000002
108	6	4714	1.1102417707443237	75.0	93.75	0.0010000000000000002
108	7	4715	0.9882598519325256	75.0	96.875	0.0010000000000000002
108	8	4716	0.9608529806137085	81.25	100.0	0.0010000000000000002
108	9	4717	0.8705207109451294	87.5	100.0	0.0010000000000000002
108	10	4718	1.0099111795425415	84.375	93.75	0.0010000000000000002
108	11	4719	0.8381245136260986	93.75	100.0	0.0010000000000000002
108	12	4720	1.1263489723205566	81.25	100.0	0.0010000000000000002
108	13	4721	0.9498411417007446	93.75	100.0	0.0010000000000000002
108	14	4722	1.175680160522461	75.0	96.875	0.0010000000000000002
108	15	4723	1.122084140777588	78.125	100.0	0.0010000000000000002
108	16	4724	0.964980959892273	81.25	100.0	0.0010000000000000002
108	17	4725	1.0079604387283325	84.375	96.875	0.0010000000000000002
108	18	4726	0.9422731399536133	84.375	96.875	0.0010000000000000002
108	19	4727	1.0835387706756592	75.0	96.875	0.0010000000000000002
108	20	4728	0.8167486190795898	93.75	100.0	0.0010000000000000002
108	21	4729	0.8911636471748352	90.625	96.875	0.0010000000000000002
108	22	4730	1.0473591089248657	81.25	93.75	0.0010000000000000002
108	23	4731	1.0292423963546753	87.5	96.875	0.0010000000000000002
108	24	4732	1.1085951328277588	78.125	96.875	0.0010000000000000002
108	25	4733	1.1942896842956543	81.25	96.875	0.0010000000000000002
108	26	4734	1.1499327421188354	78.125	96.875	0.0010000000000000002
108	27	4735	0.9672337770462036	84.375	93.75	0.0010000000000000002
108	28	4736	1.008895754814148	78.125	96.875	0.0010000000000000002
108	29	4737	1.066525936126709	71.875	96.875	0.0010000000000000002
108	30	4738	1.1181848049163818	84.375	100.0	0.0010000000000000002
108	31	4739	1.0461735725402832	84.375	100.0	0.0010000000000000002
108	32	4740	1.0008206367492676	84.375	93.75	0.0010000000000000002
108	33	4741	1.0553687810897827	81.25	93.75	0.0010000000000000002
108	34	4742	1.0520565509796143	84.375	100.0	0.0010000000000000002
108	35	4743	0.9512121081352234	81.25	100.0	0.0010000000000000002
108	36	4744	1.0694043636322021	78.125	93.75	0.0010000000000000002
108	37	4745	1.2572298049926758	71.875	90.625	0.0010000000000000002
108	38	4746	1.2929577827453613	62.5	93.75	0.0010000000000000002
108	39	4747	1.0625945329666138	84.375	100.0	0.0010000000000000002
108	40	4748	1.160845160484314	84.375	96.875	0.0010000000000000002
108	41	4749	0.9850587844848633	84.375	96.875	0.0010000000000000002
108	42	4750	0.9741175174713135	78.125	96.875	0.0010000000000000002
108	43	4751	0.8581615686416626	90.625	100.0	0.0010000000000000002
108	44	4752	1.100754976272583	80.0	100.0	0.0010000000000000002
109	1	4753	0.9188701510429382	84.375	96.875	0.0010000000000000002
109	2	4754	0.8766323328018188	84.375	100.0	0.0010000000000000002
109	3	4755	0.8759880065917969	90.625	100.0	0.0010000000000000002
109	4	4756	1.0798449516296387	84.375	96.875	0.0010000000000000002
109	5	4757	1.1109353303909302	71.875	100.0	0.0010000000000000002
109	6	4758	0.9665048122406006	81.25	100.0	0.0010000000000000002
109	7	4759	1.0250694751739502	84.375	96.875	0.0010000000000000002
109	8	4760	0.996589183807373	81.25	100.0	0.0010000000000000002
109	9	4761	1.3013838529586792	68.75	93.75	0.0010000000000000002
109	10	4762	1.1472834348678589	75.0	96.875	0.0010000000000000002
109	11	4763	0.8493736386299133	96.875	100.0	0.0010000000000000002
109	12	4764	1.0712076425552368	65.625	100.0	0.0010000000000000002
109	13	4765	1.0170307159423828	71.875	96.875	0.0010000000000000002
109	14	4766	1.2899789810180664	71.875	93.75	0.0010000000000000002
109	15	4767	0.9326255917549133	90.625	100.0	0.0010000000000000002
109	16	4768	0.8877875208854675	93.75	100.0	0.0010000000000000002
109	17	4769	1.1346280574798584	81.25	96.875	0.0010000000000000002
109	18	4770	1.324827790260315	65.625	90.625	0.0010000000000000002
109	19	4771	0.781222939491272	90.625	100.0	0.0010000000000000002
109	20	4772	0.8712629079818726	84.375	100.0	0.0010000000000000002
109	21	4773	0.9704063534736633	90.625	100.0	0.0010000000000000002
109	22	4774	1.181168794631958	75.0	100.0	0.0010000000000000002
109	23	4775	1.1171295642852783	81.25	100.0	0.0010000000000000002
109	24	4776	0.9327120780944824	87.5	100.0	0.0010000000000000002
109	25	4777	0.911309540271759	78.125	100.0	0.0010000000000000002
109	26	4778	1.060131311416626	78.125	93.75	0.0010000000000000002
109	27	4779	1.0604169368743896	78.125	100.0	0.0010000000000000002
109	28	4780	1.1171350479125977	68.75	96.875	0.0010000000000000002
109	29	4781	1.0412285327911377	81.25	96.875	0.0010000000000000002
109	30	4782	1.0830724239349365	81.25	96.875	0.0010000000000000002
109	31	4783	0.8885418176651001	84.375	100.0	0.0010000000000000002
109	32	4784	1.240822672843933	81.25	93.75	0.0010000000000000002
109	33	4785	0.8252078294754028	90.625	100.0	0.0010000000000000002
109	34	4786	0.799231231212616	96.875	100.0	0.0010000000000000002
109	35	4787	0.9837777018547058	84.375	96.875	0.0010000000000000002
109	36	4788	1.109718918800354	75.0	93.75	0.0010000000000000002
109	37	4789	1.0720974206924438	81.25	96.875	0.0010000000000000002
109	38	4790	1.0584049224853516	81.25	96.875	0.0010000000000000002
109	39	4791	0.9845437407493591	81.25	100.0	0.0010000000000000002
109	40	4792	0.982872724533081	78.125	96.875	0.0010000000000000002
109	41	4793	0.8894758224487305	87.5	96.875	0.0010000000000000002
109	42	4794	1.0329222679138184	84.375	93.75	0.0010000000000000002
109	43	4795	0.9598792791366577	81.25	100.0	0.0010000000000000002
109	44	4796	1.1665033102035522	60.0	100.0	0.0010000000000000002
110	1	4797	0.8608088493347168	84.375	100.0	0.0010000000000000002
110	2	4798	1.0123867988586426	81.25	96.875	0.0010000000000000002
110	3	4799	0.993558406829834	87.5	96.875	0.0010000000000000002
110	4	4800	1.2478991746902466	75.0	93.75	0.0010000000000000002
110	5	4801	0.9302761554718018	78.125	96.875	0.0010000000000000002
110	6	4802	1.008650541305542	81.25	96.875	0.0010000000000000002
110	7	4803	0.998316764831543	84.375	100.0	0.0010000000000000002
110	8	4804	0.9820863008499146	78.125	100.0	0.0010000000000000002
110	9	4805	0.798552393913269	93.75	100.0	0.0010000000000000002
110	10	4806	1.10604727268219	71.875	96.875	0.0010000000000000002
110	11	4807	0.8177213072776794	87.5	100.0	0.0010000000000000002
110	12	4808	0.8498871326446533	87.5	100.0	0.0010000000000000002
110	13	4809	1.0778295993804932	78.125	93.75	0.0010000000000000002
110	14	4810	1.0483636856079102	78.125	93.75	0.0010000000000000002
110	15	4811	1.1424378156661987	81.25	96.875	0.0010000000000000002
110	16	4812	0.9152374267578125	93.75	100.0	0.0010000000000000002
110	17	4813	0.9736462235450745	78.125	100.0	0.0010000000000000002
110	18	4814	0.9580903053283691	81.25	100.0	0.0010000000000000002
110	19	4815	1.1300928592681885	78.125	100.0	0.0010000000000000002
110	20	4816	1.110738754272461	81.25	96.875	0.0010000000000000002
110	21	4817	0.892707109451294	93.75	100.0	0.0010000000000000002
110	22	4818	1.2740331888198853	65.625	93.75	0.0010000000000000002
110	23	4819	1.3501908779144287	68.75	90.625	0.0010000000000000002
110	24	4820	1.0923094749450684	78.125	100.0	0.0010000000000000002
110	25	4821	0.9805266857147217	84.375	100.0	0.0010000000000000002
110	26	4822	1.021915316581726	81.25	100.0	0.0010000000000000002
110	27	4823	1.048511028289795	81.25	93.75	0.0010000000000000002
110	28	4824	0.8934057354927063	87.5	100.0	0.0010000000000000002
110	29	4825	0.9409111738204956	87.5	100.0	0.0010000000000000002
110	30	4826	1.2174361944198608	81.25	96.875	0.0010000000000000002
110	31	4827	1.0143693685531616	87.5	96.875	0.0010000000000000002
110	32	4828	0.9828864336013794	84.375	93.75	0.0010000000000000002
110	33	4829	1.0904842615127563	75.0	100.0	0.0010000000000000002
110	34	4830	1.1117074489593506	78.125	93.75	0.0010000000000000002
110	35	4831	1.1208124160766602	78.125	100.0	0.0010000000000000002
110	36	4832	1.0555068254470825	81.25	96.875	0.0010000000000000002
110	37	4833	1.351371169090271	65.625	84.375	0.0010000000000000002
110	38	4834	1.1530537605285645	71.875	87.5	0.0010000000000000002
110	39	4835	1.0376225709915161	81.25	93.75	0.0010000000000000002
110	40	4836	1.101347804069519	81.25	93.75	0.0010000000000000002
110	41	4837	1.242267370223999	84.375	93.75	0.0010000000000000002
110	42	4838	1.256712555885315	62.5	93.75	0.0010000000000000002
110	43	4839	1.0051422119140625	81.25	100.0	0.0010000000000000002
110	44	4840	1.8327934741973877	40.0	100.0	0.0010000000000000002
111	1	4841	0.984439492225647	84.375	96.875	0.0010000000000000002
111	2	4842	1.1096619367599487	75.0	93.75	0.0010000000000000002
111	3	4843	1.0337964296340942	75.0	96.875	0.0010000000000000002
111	4	4844	0.9110785722732544	90.625	96.875	0.0010000000000000002
111	5	4845	0.7841304540634155	90.625	100.0	0.0010000000000000002
111	6	4846	1.0185714960098267	81.25	100.0	0.0010000000000000002
111	7	4847	1.0341788530349731	78.125	100.0	0.0010000000000000002
111	8	4848	1.1718591451644897	71.875	96.875	0.0010000000000000002
111	9	4849	0.9771710634231567	78.125	96.875	0.0010000000000000002
111	10	4850	0.986526608467102	78.125	100.0	0.0010000000000000002
111	11	4851	0.9466698169708252	81.25	100.0	0.0010000000000000002
111	12	4852	1.0458593368530273	81.25	100.0	0.0010000000000000002
111	13	4853	1.2115780115127563	68.75	93.75	0.0010000000000000002
111	14	4854	1.0100207328796387	78.125	96.875	0.0010000000000000002
111	15	4855	1.010931372642517	81.25	96.875	0.0010000000000000002
111	16	4856	1.0980044603347778	81.25	96.875	0.0010000000000000002
111	17	4857	0.967226505279541	81.25	96.875	0.0010000000000000002
111	18	4858	0.909070611000061	84.375	96.875	0.0010000000000000002
111	19	4859	1.0497121810913086	78.125	100.0	0.0010000000000000002
111	20	4860	0.8819429874420166	87.5	100.0	0.0010000000000000002
111	21	4861	1.0561299324035645	78.125	96.875	0.0010000000000000002
111	22	4862	1.0487793684005737	75.0	100.0	0.0010000000000000002
111	23	4863	0.9788163900375366	84.375	100.0	0.0010000000000000002
111	24	4864	1.0179095268249512	84.375	96.875	0.0010000000000000002
111	25	4865	0.9409106969833374	84.375	96.875	0.0010000000000000002
111	26	4866	1.072773814201355	75.0	100.0	0.0010000000000000002
111	27	4867	0.9674956798553467	84.375	96.875	0.0010000000000000002
111	28	4868	1.1258124113082886	78.125	93.75	0.0010000000000000002
111	29	4869	0.8483009338378906	87.5	100.0	0.0010000000000000002
111	30	4870	1.2335188388824463	78.125	96.875	0.0010000000000000002
111	31	4871	1.0994946956634521	78.125	90.625	0.0010000000000000002
111	32	4872	1.0609817504882812	84.375	96.875	0.0010000000000000002
111	33	4873	0.9235458374023438	87.5	96.875	0.0010000000000000002
111	34	4874	0.9306602478027344	87.5	96.875	0.0010000000000000002
111	35	4875	0.9976080656051636	75.0	100.0	0.0010000000000000002
111	36	4876	1.2956013679504395	68.75	96.875	0.0010000000000000002
111	37	4877	0.9869201183319092	81.25	100.0	0.0010000000000000002
111	38	4878	1.2802331447601318	65.625	96.875	0.0010000000000000002
111	39	4879	1.1515233516693115	71.875	96.875	0.0010000000000000002
111	40	4880	0.9243107438087463	90.625	100.0	0.0010000000000000002
111	41	4881	1.2831721305847168	81.25	90.625	0.0010000000000000002
111	42	4882	1.2348003387451172	68.75	93.75	0.0010000000000000002
111	43	4883	0.8587634563446045	90.625	100.0	0.0010000000000000002
111	44	4884	1.7807986736297607	60.0	80.0	0.0010000000000000002
112	1	4885	1.3353931903839111	68.75	90.625	0.0010000000000000002
112	2	4886	0.9946364164352417	81.25	93.75	0.0010000000000000002
112	3	4887	1.077864170074463	75.0	100.0	0.0010000000000000002
112	4	4888	1.3030027151107788	68.75	93.75	0.0010000000000000002
112	5	4889	0.9768668413162231	78.125	100.0	0.0010000000000000002
112	6	4890	1.0830955505371094	81.25	100.0	0.0010000000000000002
112	7	4891	1.093259572982788	71.875	96.875	0.0010000000000000002
112	8	4892	1.2403866052627563	75.0	100.0	0.0010000000000000002
112	9	4893	1.2490791082382202	68.75	93.75	0.0010000000000000002
112	10	4894	1.0942175388336182	81.25	93.75	0.0010000000000000002
112	11	4895	1.1692085266113281	71.875	96.875	0.0010000000000000002
112	12	4896	1.2348283529281616	71.875	93.75	0.0010000000000000002
112	13	4897	1.1369099617004395	78.125	93.75	0.0010000000000000002
112	14	4898	0.8519831299781799	90.625	96.875	0.0010000000000000002
112	15	4899	0.9063681960105896	84.375	96.875	0.0010000000000000002
112	16	4900	0.8080193996429443	90.625	100.0	0.0010000000000000002
112	17	4901	0.8963143825531006	78.125	100.0	0.0010000000000000002
112	18	4902	0.9888921976089478	81.25	100.0	0.0010000000000000002
112	19	4903	1.1788967847824097	65.625	93.75	0.0010000000000000002
112	20	4904	0.9307055473327637	93.75	96.875	0.0010000000000000002
112	21	4905	1.080031156539917	75.0	100.0	0.0010000000000000002
112	22	4906	1.041922688484192	75.0	96.875	0.0010000000000000002
112	23	4907	1.135914921760559	71.875	96.875	0.0010000000000000002
112	24	4908	0.8950877785682678	96.875	100.0	0.0010000000000000002
112	25	4909	0.9703836441040039	81.25	100.0	0.0010000000000000002
112	26	4910	0.966950535774231	90.625	96.875	0.0010000000000000002
112	27	4911	0.8159826397895813	93.75	96.875	0.0010000000000000002
112	28	4912	1.1203134059906006	71.875	96.875	0.0010000000000000002
112	29	4913	0.917694091796875	75.0	100.0	0.0010000000000000002
112	30	4914	1.1722017526626587	78.125	96.875	0.0010000000000000002
112	31	4915	0.887834370136261	96.875	96.875	0.0010000000000000002
112	32	4916	1.0302531719207764	78.125	96.875	0.0010000000000000002
112	33	4917	1.0015469789505005	75.0	93.75	0.0010000000000000002
112	34	4918	1.1341428756713867	81.25	96.875	0.0010000000000000002
112	35	4919	1.0045573711395264	84.375	100.0	0.0010000000000000002
112	36	4920	1.1705408096313477	71.875	96.875	0.0010000000000000002
112	37	4921	1.0934803485870361	62.5	100.0	0.0010000000000000002
112	38	4922	0.8080382347106934	90.625	100.0	0.0010000000000000002
112	39	4923	0.9961491823196411	78.125	93.75	0.0010000000000000002
112	40	4924	1.0875223875045776	78.125	93.75	0.0010000000000000002
112	41	4925	0.8825031518936157	87.5	100.0	0.0010000000000000002
112	42	4926	0.8918082118034363	93.75	100.0	0.0010000000000000002
112	43	4927	1.2013381719589233	68.75	93.75	0.0010000000000000002
112	44	4928	2.5286619663238525	40.0	60.0	0.0010000000000000002
113	1	4929	1.0343453884124756	87.5	100.0	0.0010000000000000002
113	2	4930	1.0057015419006348	78.125	100.0	0.0010000000000000002
113	3	4931	1.0618431568145752	71.875	96.875	0.0010000000000000002
113	4	4932	1.1455332040786743	71.875	96.875	0.0010000000000000002
113	5	4933	1.0305111408233643	84.375	93.75	0.0010000000000000002
113	6	4934	0.8157962560653687	90.625	100.0	0.0010000000000000002
113	7	4935	0.9908640384674072	71.875	100.0	0.0010000000000000002
113	8	4936	0.9798112511634827	87.5	96.875	0.0010000000000000002
113	9	4937	0.9723635315895081	81.25	96.875	0.0010000000000000002
113	10	4938	1.0224045515060425	75.0	93.75	0.0010000000000000002
113	11	4939	1.0659873485565186	81.25	96.875	0.0010000000000000002
113	12	4940	0.960781991481781	84.375	96.875	0.0010000000000000002
113	13	4941	1.0736885070800781	81.25	96.875	0.0010000000000000002
113	14	4942	1.049009919166565	81.25	96.875	0.0010000000000000002
113	15	4943	0.9440259337425232	81.25	100.0	0.0010000000000000002
113	16	4944	1.2417607307434082	71.875	93.75	0.0010000000000000002
113	17	4945	0.9046382904052734	87.5	100.0	0.0010000000000000002
113	18	4946	1.1920430660247803	68.75	93.75	0.0010000000000000002
113	19	4947	0.9192405343055725	84.375	100.0	0.0010000000000000002
113	20	4948	1.2251167297363281	68.75	96.875	0.0010000000000000002
113	21	4949	1.1832700967788696	71.875	100.0	0.0010000000000000002
113	22	4950	1.0037920475006104	87.5	96.875	0.0010000000000000002
113	23	4951	0.9499193429946899	81.25	96.875	0.0010000000000000002
113	24	4952	0.8128564953804016	90.625	96.875	0.0010000000000000002
113	25	4953	0.9213470220565796	84.375	100.0	0.0010000000000000002
113	26	4954	0.9111410975456238	84.375	100.0	0.0010000000000000002
113	27	4955	1.2013605833053589	81.25	96.875	0.0010000000000000002
113	28	4956	1.0778021812438965	71.875	100.0	0.0010000000000000002
113	29	4957	0.9761739373207092	87.5	96.875	0.0010000000000000002
113	30	4958	1.04119873046875	75.0	100.0	0.0010000000000000002
113	31	4959	0.9422647953033447	90.625	100.0	0.0010000000000000002
113	32	4960	1.269113302230835	78.125	90.625	0.0010000000000000002
113	33	4961	1.166109323501587	78.125	100.0	0.0010000000000000002
113	34	4962	0.9752836227416992	81.25	96.875	0.0010000000000000002
113	35	4963	1.1837695837020874	65.625	93.75	0.0010000000000000002
113	36	4964	1.0707584619522095	81.25	100.0	0.0010000000000000002
113	37	4965	1.181688904762268	71.875	96.875	0.0010000000000000002
113	38	4966	1.1415821313858032	75.0	93.75	0.0010000000000000002
113	39	4967	0.9961419105529785	81.25	96.875	0.0010000000000000002
113	40	4968	1.2036861181259155	78.125	93.75	0.0010000000000000002
113	41	4969	0.9390444755554199	81.25	100.0	0.0010000000000000002
113	42	4970	1.1354316473007202	78.125	96.875	0.0010000000000000002
113	43	4971	0.970371663570404	84.375	100.0	0.0010000000000000002
113	44	4972	1.2020055055618286	80.0	80.0	0.0010000000000000002
114	1	4973	1.0145971775054932	84.375	96.875	0.00010000000000000003
114	2	4974	1.0277730226516724	81.25	96.875	0.00010000000000000003
114	3	4975	1.0714317560195923	75.0	100.0	0.00010000000000000003
114	4	4976	1.2036265134811401	75.0	90.625	0.00010000000000000003
114	5	4977	1.0271594524383545	78.125	96.875	0.00010000000000000003
114	6	4978	1.040618658065796	71.875	96.875	0.00010000000000000003
114	7	4979	1.0205283164978027	84.375	96.875	0.00010000000000000003
114	8	4980	1.130880355834961	81.25	96.875	0.00010000000000000003
114	9	4981	1.0375410318374634	75.0	90.625	0.00010000000000000003
114	10	4982	0.9076601266860962	87.5	100.0	0.00010000000000000003
114	11	4983	1.0661050081253052	81.25	96.875	0.00010000000000000003
114	12	4984	1.1795622110366821	78.125	93.75	0.00010000000000000003
114	13	4985	0.8735501170158386	84.375	96.875	0.00010000000000000003
114	14	4986	1.026792049407959	78.125	96.875	0.00010000000000000003
114	15	4987	1.1413218975067139	71.875	96.875	0.00010000000000000003
114	16	4988	1.1506942510604858	81.25	93.75	0.00010000000000000003
114	17	4989	0.9502429962158203	87.5	96.875	0.00010000000000000003
114	18	4990	1.1016985177993774	71.875	100.0	0.00010000000000000003
114	19	4991	0.9935503602027893	78.125	93.75	0.00010000000000000003
114	20	4992	0.8994660377502441	87.5	96.875	0.00010000000000000003
114	21	4993	1.1916179656982422	71.875	100.0	0.00010000000000000003
114	22	4994	0.9791618585586548	81.25	96.875	0.00010000000000000003
114	23	4995	1.0040441751480103	78.125	100.0	0.00010000000000000003
114	24	4996	0.9685362577438354	78.125	100.0	0.00010000000000000003
114	25	4997	1.2103667259216309	68.75	96.875	0.00010000000000000003
114	26	4998	0.9957693815231323	81.25	100.0	0.00010000000000000003
114	27	4999	0.8898397088050842	84.375	96.875	0.00010000000000000003
114	28	5000	1.2769464254379272	75.0	90.625	0.00010000000000000003
114	29	5001	0.9680023789405823	84.375	100.0	0.00010000000000000003
114	30	5002	1.0956157445907593	81.25	93.75	0.00010000000000000003
114	31	5003	1.204648733139038	75.0	93.75	0.00010000000000000003
114	32	5004	1.2551840543746948	68.75	93.75	0.00010000000000000003
114	33	5005	0.9121098518371582	84.375	100.0	0.00010000000000000003
114	34	5006	1.0114061832427979	78.125	100.0	0.00010000000000000003
114	35	5007	1.2286250591278076	78.125	93.75	0.00010000000000000003
114	36	5008	0.9671066403388977	84.375	96.875	0.00010000000000000003
114	37	5009	0.9372085332870483	81.25	96.875	0.00010000000000000003
114	38	5010	0.9506069421768188	78.125	100.0	0.00010000000000000003
114	39	5011	1.034210205078125	84.375	96.875	0.00010000000000000003
114	40	5012	1.0878541469573975	71.875	96.875	0.00010000000000000003
114	41	5013	0.8861351013183594	84.375	96.875	0.00010000000000000003
114	42	5014	0.954674482345581	75.0	100.0	0.00010000000000000003
114	43	5015	1.1855905055999756	65.625	100.0	0.00010000000000000003
114	44	5016	1.5449092388153076	60.0	100.0	0.00010000000000000003
115	1	5017	0.9130424857139587	84.375	100.0	0.00010000000000000003
115	2	5018	0.8045682907104492	90.625	100.0	0.00010000000000000003
115	3	5019	0.846377432346344	93.75	100.0	0.00010000000000000003
115	4	5020	0.9287698268890381	87.5	96.875	0.00010000000000000003
115	5	5021	1.0905702114105225	87.5	96.875	0.00010000000000000003
115	6	5022	0.9632794260978699	87.5	96.875	0.00010000000000000003
115	7	5023	1.0458152294158936	81.25	100.0	0.00010000000000000003
115	8	5024	0.9314658641815186	87.5	96.875	0.00010000000000000003
115	9	5025	1.0835270881652832	78.125	96.875	0.00010000000000000003
115	10	5026	1.2030723094940186	65.625	96.875	0.00010000000000000003
115	11	5027	0.9524426460266113	81.25	100.0	0.00010000000000000003
115	12	5028	1.086340069770813	78.125	96.875	0.00010000000000000003
115	13	5029	0.9798664450645447	84.375	96.875	0.00010000000000000003
115	14	5030	1.1750860214233398	78.125	93.75	0.00010000000000000003
115	15	5031	1.0459569692611694	81.25	93.75	0.00010000000000000003
115	16	5032	0.9194938540458679	87.5	100.0	0.00010000000000000003
115	17	5033	1.081634759902954	81.25	96.875	0.00010000000000000003
115	18	5034	1.1525170803070068	75.0	96.875	0.00010000000000000003
115	19	5035	0.9067052602767944	87.5	100.0	0.00010000000000000003
115	20	5036	0.8440960049629211	87.5	100.0	0.00010000000000000003
115	21	5037	0.7879929542541504	93.75	100.0	0.00010000000000000003
115	22	5038	1.1663835048675537	81.25	90.625	0.00010000000000000003
115	23	5039	0.9007294178009033	84.375	100.0	0.00010000000000000003
115	24	5040	0.872326135635376	87.5	100.0	0.00010000000000000003
115	25	5041	1.101210594177246	78.125	93.75	0.00010000000000000003
115	26	5042	0.8551008701324463	93.75	96.875	0.00010000000000000003
115	27	5043	0.9684407711029053	78.125	96.875	0.00010000000000000003
115	28	5044	1.0111017227172852	84.375	93.75	0.00010000000000000003
115	29	5045	0.8263854384422302	93.75	96.875	0.00010000000000000003
115	30	5046	0.8181653022766113	87.5	100.0	0.00010000000000000003
115	31	5047	0.9239720106124878	81.25	100.0	0.00010000000000000003
115	32	5048	0.9371917247772217	87.5	100.0	0.00010000000000000003
115	33	5049	1.1316453218460083	87.5	93.75	0.00010000000000000003
115	34	5050	1.057384729385376	75.0	93.75	0.00010000000000000003
115	35	5051	1.177902102470398	68.75	96.875	0.00010000000000000003
115	36	5052	1.022464394569397	81.25	100.0	0.00010000000000000003
115	37	5053	1.1242549419403076	65.625	100.0	0.00010000000000000003
115	38	5054	1.2265948057174683	68.75	96.875	0.00010000000000000003
115	39	5055	0.9071636199951172	90.625	100.0	0.00010000000000000003
115	40	5056	1.0507646799087524	81.25	96.875	0.00010000000000000003
